*04q2n*,C,Adley Rutschman,BAL,C,Act,26,2024,0,0,0,0,0,0,.000,0
*03de9*,1B,Rhys Hoskins,MIL,1B,Act,31,1st,0,0,0,0,0,0,.000,0
*05jrh*,2B,Colt Keith,DET,2B,3B,Act,22,1st,0,0,0,0,0,0,.000,0
*01svq*,3B,Manny Machado,SD,3B,Act,31,2024,7,1,3,1,3,0,.971,2
*02c68*,SS,Trea Turner,PHI,SS,Act,30,2024,0,0,0,0,0,0,.000,0
*01lum*,CI,Justin Turner,TOR,1B,Act,39,1st,0,0,0,0,0,0,.000,0
*04y9p*,MI,Anthony Volpe,NYY,SS,Act,22,1st,0,0,0,0,0,0,.000,0
*02xic*,OF,Teoscar Hernandez,LAD,OF,Act,31,1st,8,1,2,0,0,0,.425,2
*04psu*,OF,James Outman,LAD,OF,Act,26,1st,6,0,2,0,1,0,.400,2
*03ynj*,OF,Juan Soto,NYY,OF,Act,25,2024,0,0,0,0,0,0,.000,0
*03pir*,OF,Kyle Tucker,HOU,OF,Act,27,1st,0,0,0,0,0,0,.000,0
*05gbf*,OF,Jordan Walker,STL,OF,Act,21,2026,0,0,0,0,0,0,.000,0
*02i2q*,UT,Carlos Correa,MIN,SS,Act,29,1st,0,0,0,0,0,0,.000,0
*05rfu*,UT,Kyle Manzardo,CLE,1B,Res,23,1st,0,0,0,0,0,0,.000,0
*05u2u*,2B,Tyler Black,MIL,2B,Res,23,1st,0,0,0,0,0,0,.000,0
*04ggr*,UT,Jarred Kelenic,ATL,OF,Res,24,1st,0,0,0,0,0,0,.000,0
*05u3v*,OF,Walker Jenkins,MIN,OF,Min,19,1st,0,0,0,0,0,0,.000,0
*02i2j*,SP,Max Fried,ATL,SP,Act,30,2024,0,0,0,0,0,0,0,0,0,0
*05aoc*,SP,Eury Perez,MIA,SP,Act,20,2026,0,0,0,0,0,0,0,0,0,0
*0403o*,RP,Andres Munoz,SEA,RP,Act,25,2024,0,0,0,0,0,0,0,0,0,0
*03qto*,RP,Evan Phillips,LAD,RP,Act,29,2024,0,1,0,0,0,1,1,0.00,0.000,1
*02mwk*,P,Jose Berrios,TOR,SP,Act,29,1st,0,0,0,0,0,0,0,0,0,0
*041r1*,P,Jesus Luzardo,MIA,SP,Act,26,1st,0,0,0,0,0,0,0,0,0,0
*0512m*,P,Ryan Pepiot,TB,RP,Act,26,1st,0,0,0,0,0,0,0,0,0,0
*03dc4*,P,Freddy Peralta,MIL,SP,Act,27,1st,0,0,0,0,0,0,0,0,0,0
*03mnq*,P,Carlos Estevez,LAA,RP,Act,31,1st,0,0,0,0,0,0,0,0,0,0
*04pr8*,SP,Taj Bradley,TB,SP,Res,23,2026,0,0,0,0,0,0,0,0,0,0
*05uy5*,P,AJ Smith-Shawver,ATL,SP,Res,21,1st,0,0,0,0,0,0,0,0,0,0
