"","Hitting"
"ID","Pos","Player","Team","Eligible","Status","Age","Contract","AB","H","R","HR","RBI","SB","OPS","GP"
"*04q56*","C","Logan O'Hoppe","LAA","C","Act","25","1st","479","117","64","20","56","2",".712","136"
"*01cgo*","1B","Freddie Freeman","LAD","1B","Act","35","2024","542","153","81","22","89","9",".854","147"
"*031t0*","2B","Gleyber Torres","NYY","2B","Act","28","2026","587","151","80","15","63","4",".709","154"
"*030uc*","3B","Rafael Devers","BOS","3B","Act","28","2024","525","143","87","28","83","3",".871","138"
"*04lgp*","SS","Bobby Witt Jr.","KC","SS","Act","24","2024","636","211","125","32","109","31",".977","161"
"*050w9*","CI","Gunnar Henderson","BAL","3B,SS","Act","23","2024","630","177","118","37","92","21",".893","159"
"*0414g*","MI","Luis Garcia","WSH","2B","Act","24","1st","500","141","58","18","70","22",".762","140"
"*02i2k*","OF","Byron Buxton","MIN","OF","Act","31","1st","355","99","62","18","56","7",".859","102"
"*04y4e*","OF","Corbin Carroll","ARI","OF","Act","24","2024","589","136","121","22","74","35",".749","158"
"*05m1e*","OF","Jackson Chourio","MIL","OF","Act","20","1st","528","145","80","21","79","22",".791","148"
"*0596e*","OF","Dylan Crews","WSH","OF","Act","22","1st","119","26","12","3","8","12",".641","31"
"*0513l*","OF","Brenton Doyle","COL","OF","Act","26","1st","542","141","82","23","72","30",".764","149"
"*051wv*","UT","Pete Crow-Armstrong","CHC","OF","Act","22","1st","372","88","46","10","47","27",".670","123"
"*05ybv*","2B","Jackson Holliday","BAL","2B,SS","Res","21","2026","190","36","28","5","23","4",".565","60"
"*05t9n*","SS","Carson Williams","TB","SS","Res","21","1st","0","0","0","0","0","0",".000","0"
"*01cdf*","OF","Giancarlo Stanton","NYY","OF","Res","35","1st","417","97","49","27","72","0",".773","114"
"*05184*","1B","Vinnie Pasquantino","KC","1B","IR","27","1st","496","130","64","19","97","1",".760","131"
"*025dn*","OF","Christian Yelich","MIL","OF","IR","33","1st","270","85","44","11","42","21",".909","73"

"","Pitching"
"ID","Pos","Player","Team","Eligible","Status","Age","Contract","IP","QS","K","ERA","WHIP","SVH","GP"
"*02mwq*","SP","Zach Eflin","TB/BAL","SP","Act","30","1st","165.1","13","134","3.59","1.149","0","28"
"*04auj*","SP","Framber Valdez","HOU","SP","Act","31","2024","176.1","17","169","2.91","1.106","0","28"
"*025it*","RP","Jason Adam","TB/SD","RP","Act","33","1st","73.2","0","81","1.95","0.855","35","74"
"*02n96*","RP","Josh Hader","HOU","RP","Act","30","1st","71","0","105","3.80","0.958","34","71"
"*05144*","P","Hunter Brown","HOU","SP","Act","26","1st","170","19","179","3.49","1.271","0","31"
"*02bqy*","P","Joe Musgrove","SD","SP","Act","32","2026","99.2","10","101","3.88","1.174","0","19"
"*0425t*","P","Bailey Ober","MIN","SP","Act","29","1st","178.2","18","191","3.98","1.002","0","31"
"*052c8*","P","Cristopher Sanchez","PHI","SP","Act","28","1st","181.2","17","153","3.32","1.244","0","31"
"*04ee7*","P","Clarke Schmidt","NYY","SP","Act","28","1st","85.1","2","93","2.85","1.184","0","16"
"*03et8*","SP","Ranger Suarez","PHI","SP","Res","29","1st","150.2","11","145","3.46","1.201","0","27"
"*03btv*","SP","Sandy Alcantara","MIA","SP","IR","29","1st","0","0","0","0","0","0","0"

