"","Hitting"
"ID","Pos","Player","Team","Eligible","Status","Age","% of leagues in which player was drafted","Average draft position among all leagues on Fantrax","AB","H","R","HR","RBI","SB","OPS","GP"
"*042sz*","C","Will Smith","LAD","C","Act","30","100","115.74","399","107","72","17","69","2",".826","114"
"*05yo5*","1B","Ben Rice","NYY","C,1B","Act","26","100","82.13","491","125","81","29","74","3",".838","139"
"*04fyo*","2B","Ronny Mauricio","NYM","3B","Act","24","25","480.39","127","30","14","4","10","3",".672","37"
"*059bx*","3B","Brady House","WSH","3B","Act","22","78","452.42","465","112","51","11","49","10",".647","124"
"*04lgp*","SS","Bobby Witt Jr.","KC","SS","Act","25","100","4.22","624","189","108","30","97","37",".899","158"
"*04qii*","CI","Addison Barger","TOR","3B,OF","Act","26","100","172.55","472","117","64","19","72","5",".766","127"
"*03ae8*","MI","Dansby Swanson","CHC","SS","Act","31","100","135.77","578","141","82","23","74","19",".725","152"
"*060pm*","OF","Wyatt Langford","TEX","OF","Act","24","100","45.39","523","132","82","25","73","22",".798","139"
"*05gsi*","OF","Ceddanne Rafaela","BOS","2B,OF","Act","25","100","156.2","551","137","79","17","68","20",".704","155"
"*03e5m*","OF","Bryan Reynolds","PIT","OF","Act","30","100","169.22","603","158","71","21","79","4",".767","154"
"*0622w*","OF","Chandler Simpson","TB","OF","Act","25","100","166.05","515","149","65","0","31","59",".680","126"
"*05rat*","OF","James Wood","WSH","OF","Act","23","100","27.9","581","152","83","26","85","17",".823","154"
"*04pbq*","UT","Geraldo Perdomo","ARI","SS","Act","26","100","54.81","560","153","88","13","69","21",".784","152"
"*05r9j*","3B","Marcelo Mayer","BOS","3B","Res","23","99","316.23","376","89","55","10","44","10",".708","102"
"*05jsg*","OF","Owen Caissie","MIA","OF","Res","23","88","395.29","428","98","51","15","48","6",".730","126"
"*0596e*","OF","Dylan Crews","WSH","OF","Res","23","100","156.17","473","112","61","14","51","31",".692","125"
"*06f0q*","OF","Kristian Campbell","BOS","2B","Min","23","97","376.99","390","101","51","9","43","7",".752","114"
"*04qnc*","C","Francisco Alvarez","NYM","C","740","FA","24","33.01","-","-"
"","Pitching"
"ID","Pos","Player","Team","Eligible","Status","Age","% of leagues in which player was drafted","Average draft position among all leagues on Fantrax","IP","QS","K","ERA","WHIP","SVH","GP"
"*05ajh*","SP","Garrett Crochet","BOS","SP","Act","26","100","11.06","206","21","253","3.28","1.063","0","32"
"*05r8n*","SP","Yoshinobu Yamamoto","LAD","SP","Act","27","100","23.94","178","21","198","3.19","1.084","0","30"
"*04k0w*","RP","Camilo Doval","NYY","RP","Act","28","54","457.46","63","0","80","3.86","1.302","23","65"
"*04q05*","RP","Alex Vesia","LAD","RP","Act","29","24","480.81","61","0","79","3.39","1.082","26","69"
"*05jq2*","P","Andrew Abbott","CIN","SP","Act","26","100","195.22","171","17","150","3.84","1.257","0","30"
"*04t40*","P","Brayan Bello","BOS","SP","Act","26","100","257.39","169","16","142","4.05","1.337","0","29"
"*02i37*","P","Lucas Giolito","(N/A)","SP","Act","31","99","302.92","157","14","148","4.36","1.363","0","28"
"*04ak5*","P","Trevor Rogers","BAL","SP","Act","28","100","141.54","172","17","147","3.82","1.267","0","29"
"*03dpt*","P","Reed Garrett","NYM","RP","Act","33","0","-","0","0","0","0","0","0","0"
"*05tq1*","P","Spencer Schwellenbach","ATL","SP","Res","25","100","86.15","153","16","158","3.35","1.046","0","24"
"*05vy6*","P","Bryce Miller","SEA","SP","IR","27","100","225.11","139","14","124","4.14","1.187","0","26"
"*04pko*","P","Grayson Rodriguez","LAA","SP","IR","26","100","290.07","109","11","131","3.96","1.202","0","20"
"*05gdz*","SP","Roki Sasaki","LAD","SP","IR","24","100","186.62","129","6","117","3.84","1.326","0","42"

