"","Hitting"
"ID","Pos","Player","Team","Eligible","Status","Age","Contract","AB","H","R","HR","RBI","SB","OPS","GP"
"*04psr*","C","David Fry","CLE","C,1B,OF","Act","29","1st","335","88","44","14","51","4",".804","122"
"*01fh9*","1B","Bryce Harper","PHI","1B","Act","32","2024","550","157","85","30","87","7",".898","145"
"*02bu9*","2B","Marcus Semien","TEX","2B","Act","34","2026","650","154","101","23","74","8",".699","159"
"*05g3x*","3B","Maikel Garcia","KC","2B,3B","Act","24","1st","575","133","84","7","58","37",".614","157"
"*03atq*","SS","Willy Adames","MIL","SS","Act","29","1st","610","153","93","32","112","21",".794","161"
"*01sy3*","CI","Nolan Arenado","STL","3B","Act","33","2024","578","157","70","16","71","2",".719","152"
"*05gwy*","MI","Masyn Winn","STL","SS","Act","22","2026","587","157","85","15","57","11",".730","150"
"*05jr0*","OF","Alec Burleson","STL","1B,OF","Act","26","1st","547","147","71","21","78","9",".735","152"
"*05ras*","OF","Colton Cowser","BAL","OF","Act","24","1st","499","121","77","24","69","9",".768","153"
"*02yk4*","OF","Tyler O'Neill","BOS","OF","Act","29","2024","411","99","74","31","61","4",".847","113"
"*01spl*","OF","Jurickson Profar","SD","OF","Act","31","1st","564","158","94","24","85","10",".839","158"
"*03dei*","OF","Lane Thomas","WSH/CLE","OF","Act","29","2026","472","112","65","15","63","32",".709","130"
"*01usi*","UT","Marcell Ozuna","ATL","UT","Act","34","1st","606","183","96","39","104","1",".925","162"
"*01s9k*","OF","Starling Marte","NYM","OF","Res","36","2024","335","90","46","7","40","16",".715","94"
"*03oh0*","C","Willson Contreras","STL","C","IR","32","1st","301","79","48","15","36","4",".848","84"

"","Pitching"
"ID","Pos","Player","Team","Eligible","Status","Age","Contract","IP","QS","K","ERA","WHIP","SVH","GP"
"*04g1x*","SP","David Peterson","NYM","SP","Act","29","1st","121","12","101","2.90","1.289","0","21"
"*04ydi*","SP","Ronel Blanco","HOU","SP,RP","Act","31","1st","167.1","14","166","2.80","1.088","0","30"
"*03ql5*","RP","Ryan Helsley","STL","RP","Act","30","1st","66.1","0","79","2.04","1.101","49","65"
"*03dau*","RP","Trevor Megill","MIL","RP","Act","31","1st","46.1","0","50","2.72","1.014","27","48"
"*03d6n*","P","Erick Fedde","CHW/STL","SP","Act","31","1st","177.1","13","154","3.30","1.162","0","31"
"*04n0m*","P","Logan Gilbert","SEA","SP","Act","27","2024","208.2","22","220","3.23","0.887","0","33"
"*041yb*","P","Dean Kremer","BAL","SP","Act","29","1st","129.2","9","123","4.10","1.242","0","24"
"*005jn*","P","Charlie Morton","ATL","SP","Act","41","2024","165.1","12","167","4.19","1.325","0","30"
"*000dp*","P","Justin Verlander","HOU","SP","Act","41","2024","90.1","6","74","5.48","1.384","0","17"
"*03deg*","SP","Justin Steele","CHC","SP","Res","29","2026","134.2","11","135","3.07","1.099","0","24"
"*050ok*","RP","Yennier Cano","BAL","RP","Res","30","1st","60","0","65","3.15","1.300","39","70"
"*03aru*","RP","Joel Payamps","MIL","RP","Res","30","1st","59","0","59","3.05","0.966","27","68"
"*02hir*","P","Michael Lorenzen","TEX/KC","SP","IR","33","1st","130.1","9","97","3.31","1.235","0","26"
"*05jpx*","P","Tink Hence","STL","SP,RP","Min","22","1st","0","0","0","0","0","0","0"

