"","Hitting"
"ID","Pos","Player","Team","Eligible","Status","Age","Contract","AB","H","R","HR","RBI","SB","OPS","GP"
"*04q2n*","C","Adley Rutschman","BAL","C","Act","27","2024","571","143","68","19","79","1",".709","148"
"*01cfr*","1B","Carlos Santana","MIN","1B","Act","38","1st","521","124","63","23","71","4",".749","150"
"*03btu*","2B","Willi Castro","MIN","2B,3B,SS,OF","Act","27","1st","558","138","89","12","60","14",".717","158"
"*01svq*","3B","Manny Machado","SD","3B","Act","32","2024","593","163","77","29","105","11",".797","152"
"*04y9p*","SS","Anthony Volpe","NYY","SS","Act","23","1st","637","155","90","12","60","28",".657","160"
"*05jrh*","CI","Colt Keith","DET","2B,3B","Act","23","1st","516","134","54","13","61","7",".689","148"
"*02c68*","MI","Trea Turner","PHI","SS","Act","31","2024","505","149","88","21","62","19",".807","121"
"*041sq*","OF","Tommy Edman","STL/LAD","2B,SS,OF","Act","29","1st","139","33","20","6","20","6",".711","37"
"*04prt*","OF","Lawrence Butler","OAK","OF","Act","24","1st","412","108","63","22","57","18",".807","125"
"*02xic*","OF","Teoscar Hernandez","LAD","OF","Act","32","1st","589","160","84","33","99","12",".840","154"
"*03ynj*","OF","Juan Soto","NYY","OF","Act","26","2024","576","166","128","41","109","7",".989","157"
"*03pir*","OF","Kyle Tucker","HOU","OF","Act","28","1st","277","80","56","23","49","11",".993","78"
"*02i2q*","UT","Carlos Correa","MIN","SS","Act","30","1st","319","99","55","14","54","0",".905","86"
"*03de9*","1B","Rhys Hoskins","MIL","1B","Res","31","1st","449","96","59","26","82","3",".722","131"
"*05gbf*","OF","Jordan Walker","STL","OF","Res","22","2026","164","33","16","5","20","1",".619","51"
"*05u3v*","OF","Walker Jenkins","MIN","OF","Min","19","1st","0","0","0","0","0","0",".000","0"

"","Pitching"
"ID","Pos","Player","Team","Eligible","Status","Age","Contract","IP","QS","K","ERA","WHIP","SVH","GP"
"*02i2j*","SP","Max Fried","ATL","SP","Act","31","2024","174.1","16","166","3.25","1.164","0","29"
"*03dc4*","SP","Freddy Peralta","MIL","SP","Act","28","1st","173.2","11","200","3.68","1.215","0","32"
"*0403o*","RP","Andres Munoz","SEA","RP","Act","26","2024","59.1","0","77","2.12","0.961","28","60"
"*066n3*","RP","Ryan Walker","SF","SP,RP","Act","29","1st","80","0","99","1.91","0.850","31","76"
"*02mwk*","P","Jose Berrios","TOR","SP","Act","30","1st","192.1","21","153","3.60","1.154","0","32"
"*05h2u*","P","Jared Jones","PIT","SP,RP","Act","23","1st","121.2","11","132","4.14","1.192","0","22"
"*0512m*","P","Ryan Pepiot","TB","SP,RP","Act","27","1st","130","9","142","3.60","1.154","0","26"
"*03mnq*","P","Carlos Estevez","LAA/PHI","RP","Act","32","1st","55","0","50","2.45","0.909","26","54"
"*05r01*","P","Robert Suarez","SD","RP","Act","33","1st","65","0","59","2.77","1.046","37","65"
"*04pr8*","SP","Taj Bradley","TB","SP","Res","23","2026","138","10","154","4.11","1.225","0","25"
"*05aoc*","SP","Eury Perez","MIA","SP","IR","21","2026","0","0","0","0","0","0","0"

