"","Hitting"
"ID","Pos","Player","Team","Eligible","Status","Age","Contract","AB","H","R","HR","RBI","SB","OPS","GP"
"*042sz*","C","Will Smith","LAD","C","Act","29","1st","476","118","77","20","75","1",".760","128"
"*02mwm*","1B","Matt Olson","ATL","1B","Act","30","2026","600","148","78","29","98","0",".790","162"
"*04nx3*","2B","Jonathan India","CIN","2B","Act","28","1st","533","132","84","15","58","13",".750","151"
"*04mn5*","3B","Alec Bohm","PHI","1B,3B","Act","28","2026","554","155","62","15","97","5",".779","143"
"*04ppj*","SS","Jeremy Pena","HOU","SS","Act","27","2026","602","160","78","15","70","20",".701","157"
"*03d6s*","CI","Matt Chapman","SF","3B","Act","31","1st","575","142","98","27","78","15",".790","154"
"*02mw6*","MI","Corey Seager","TEX","SS","Act","30","2024","475","132","68","30","74","1",".864","123"
"*0512e*","OF","Spencer Steer","CIN","1B,3B,OF","Act","27","1st","574","129","74","20","92","25",".721","158"
"*02bq2*","OF","Brandon Nimmo","NYM","OF","Act","31","1st","571","128","88","23","90","15",".727","151"
"*04ee8*","OF","Heliot Ramos","SF","OF","Act","25","1st","475","128","54","22","72","6",".792","121"
"*03022*","OF","Hunter Renfroe","KC","OF","Act","33","1st","385","88","44","15","52","1",".689","120"
"*039vx*","OF","Jose Siri","TB","OF","Act","29","1st","402","75","50","18","47","14",".620","130"
"*03qjy*","UT","Brandon Lowe","TB","1B,2B","Act","30","1st","385","94","56","21","58","5",".783","107"
"*03pjl*","UT","Ryan Mountcastle","BAL","1B","Res","27","1st","473","128","54","13","63","3",".733","124"
"*03avk*","OF","Luis Rengifo","LAA","2B,3B,SS,OF","Res","27","1st","283","85","41","6","30","24",".763","78"
"*05js5*","3B","Coby Mayo","BAL","3B","Res","23","1st","41","4","4","0","0","0",".293","17"
"*03wha*","OF","Ronald Acuna Jr.","ATL","OF","IR","27","2024","192","48","38","4","15","16",".716","49"

"","Pitching"
"ID","Pos","Player","Team","Eligible","Status","Age","Contract","IP","QS","K","ERA","WHIP","SVH","GP"
"*02mv0*","SP","Andrew Heaney","TEX","SP","Act","33","1st","160","7","159","4.28","1.250","0","32"
"*03ab0*","SP","Luis Severino","NYM","SP","Act","30","1st","182","14","161","3.91","1.242","0","31"
"*03dfa*","RP","Tanner Scott","MIA/SD","RP","Act","30","1st","72","0","84","1.75","1.125","33","72"
"*04eor*","RP","Cade Smith","CLE","RP","Act","25","1st","75.1","0","103","1.91","0.903","29","74"
"*03d6w*","P","Jack Flaherty","DET/LAD","SP","Act","29","2024","162","15","194","3.17","1.068","0","28"
"*04mlr*","P","Jeffrey Springs","TB","SP","Act","32","2026","33","1","37","3.27","1.364","0","7"
"*05y62*","P","Bryan Woo","SEA","SP","Act","25","1st","121.1","10","101","2.89","0.898","0","22"
"*03btm*","P","Jose Alvarado","PHI","RP","Act","29","1st","61.2","0","63","4.09","1.249","23","66"
"*031bl*","P","Kyle Finnegan","WSH","RP","Act","33","1st","63.2","0","60","3.68","1.335","38","65"
"*043f9*","SP","Pablo Lopez","MIN","SP","Res","28","2026","185.1","18","198","4.08","1.192","0","32"
"*02z93*","SP","Kenta Maeda","DET","SP,RP","Res","36","1st","112.1","2","96","6.09","1.380","1","29"
"*0512q*","SP","Justin Slaten","BOS","SP,RP","Res","27","1st","55.1","0","58","2.93","1.012","15","44"
"*0596g*","P","Reid Detmers","LAA","SP","Min","25","2026","87.1","4","109","6.70","1.557","0","17"

