"","Hitting"
"ID","Pos","Player","Team","Eligible","Status","Age","Contract","AB","H","R","HR","RBI","SB","OPS","GP"
"*04qnc*","C","Francisco Alvarez","NYM","C","Act","23","2026","308","73","39","11","47","1",".710","100"
"*03m6o*","1B","Yandy Diaz","TB","1B","Act","33","2024","563","158","55","14","65","0",".755","145"
"*05ub0*","2B","Zack Gelof","OAK","2B","Act","25","1st","497","105","60","17","49","25",".632","138"
"*02mzg*","3B","Max Muncy","LAD","3B","Act","34","1st","237","55","47","15","48","1",".852","73"
"*025gb*","SS","Xander Bogaerts","SD","2B,SS","Act","32","2024","428","113","50","11","44","13",".688","111"
"*04t9b*","CI","Michael Busch","CHC","1B,3B","Act","27","1st","496","123","73","21","65","2",".775","152"
"*04pse*","MI","Brendan Donovan","STL","2B,OF","Act","28","1st","587","163","65","14","73","5",".759","153"
"*060x1*","OF","Wilyer Abreu","BOS","OF","Act","25","1st","399","101","59","15","58","8",".781","132"
"*040b5*","OF","Randy Arozarena","TB/SEA","OF","Act","29","1st","549","120","77","20","60","20",".720","154"
"*060pm*","OF","Wyatt Langford","TEX","OF","Act","23","1st","499","126","74","16","74","19",".740","134"
"*03e5m*","OF","Bryan Reynolds","PIT","OF","Act","30","2026","622","171","73","24","88","10",".791","156"
"*05rat*","OF","James Wood","WSH","OF","Act","22","1st","295","78","43","9","41","14",".781","79"
"*03zcy*","UT","Mark Vientos","NYM","3B","Act","25","1st","413","110","58","27","71","0",".837","111"
"*05yo5*","1B","Ben Rice","NYY","C,1B","Res","25","1st","152","26","20","7","23","0",".613","50"
"*052ru*","3B","Josh Smith","TEX","3B,SS,OF","Res","27","1st","523","135","67","13","62","11",".731","149"
"*05gsc*","3B","Jordan Westburg","BAL","2B,3B","Res","25","1st","416","110","57","18","63","6",".792","107"
"*05r9j*","UT","Marcelo Mayer","BOS","SS","Min","22","1st","0","0","0","0","0","0",".000","0"

"","Pitching"
"ID","Pos","Player","Team","Eligible","Status","Age","Contract","IP","QS","K","ERA","WHIP","SVH","GP"
"*04s1h*","SP","Luis Gil","NYY","SP","Act","26","1st","151.2","10","171","3.50","1.193","0","29"
"*03pov*","SP","Brady Singer","KC","SP","Act","28","1st","179.2","13","170","3.71","1.275","0","32"
"*03qqf*","RP","Alexis Diaz","CIN","RP","Act","28","1st","56.1","0","55","3.99","1.296","28","60"
"*005m0*","RP","David Robertson","TEX","RP","Act","39","2024","72","0","99","3.00","1.111","36","68"
"*04t40*","P","Brayan Bello","BOS","SP","Act","25","2026","162.1","10","153","4.49","1.361","0","30"
"*05ge9*","P","Shota Imanaga","CHC","SP","Act","31","1st","173.1","19","174","2.91","1.021","0","29"
"*05vy6*","P","Bryce Miller","SEA","SP","Act","26","1st","180.1","18","171","2.94","0.976","0","31"
"*05tq1*","P","Spencer Schwellenbach","ATL","SP","Act","24","1st","123.2","12","127","3.35","1.043","0","21"
"*05mrx*","P","Gavin Stone","LAD","SP,RP","Act","26","1st","140.1","10","116","3.53","1.211","0","25"
"*05a2d*","SP","Max Meyer","MIA","SP","Res","25","1st","57","3","46","5.68","1.421","0","11"
"*04pko*","SP","Grayson Rodriguez","BAL","SP","Res","25","2026","116.2","11","130","3.86","1.243","0","20"
"*05r8n*","SP","Yoshinobu Yamamoto","LAD","SP","IR","26","1st","90","7","105","3.00","1.111","0","18"
"*05xpq*","SP","Christian Scott","NYM","SP,RP","IR","25","1st","47.1","3","39","4.56","1.204","0","9"

